year,month,ISO3,InterestRate,CPI,name,text_InterestRate,text_CPI
2002,8,BEL,3.25,1.258669,Belgium,Belgium<br> 3.25%,Belgium<br> 1.26%
2002,9,BEL,3.25,1.255123,Belgium,Belgium<br> 3.25%,Belgium<br> 1.26%
2002,10,BEL,3.25,1.295536,Belgium,Belgium<br> 3.25%,Belgium<br> 1.30%
2002,11,BEL,3.25,1.101858,Belgium,Belgium<br> 3.25%,Belgium<br> 1.10%
2002,12,BEL,2.75,1.373909,Belgium,Belgium<br> 2.75%,Belgium<br> 1.37%
2003,1,BEL,2.75,1.212508,Belgium,Belgium<br> 2.75%,Belgium<br> 1.21%
2003,2,BEL,2.75,1.745668,Belgium,Belgium<br> 2.75%,Belgium<br> 1.75%
2003,3,BEL,2.5,1.753717,Belgium,Belgium<br> 2.50%,Belgium<br> 1.75%
2003,4,BEL,2.5,1.473764,Belgium,Belgium<br> 2.50%,Belgium<br> 1.47%
2003,5,BEL,2.5,1.040213,Belgium,Belgium<br> 2.50%,Belgium<br> 1.04%
2003,6,BEL,2.0,1.615571,Belgium,Belgium<br> 2.00%,Belgium<br> 1.62%
2003,7,BEL,2.0,1.470775,Belgium,Belgium<br> 2.00%,Belgium<br> 1.47%
2003,8,BEL,2.0,1.788432,Belgium,Belgium<br> 2.00%,Belgium<br> 1.79%
2003,9,BEL,2.0,1.796104,Belgium,Belgium<br> 2.00%,Belgium<br> 1.80%
2003,10,BEL,2.0,1.58288,Belgium,Belgium<br> 2.00%,Belgium<br> 1.58%
2003,11,BEL,2.0,1.850209,Belgium,Belgium<br> 2.00%,Belgium<br> 1.85%
2003,12,BEL,2.0,1.735275,Belgium,Belgium<br> 2.00%,Belgium<br> 1.74%
2004,1,BEL,2.0,1.588903,Belgium,Belgium<br> 2.00%,Belgium<br> 1.59%
2004,2,BEL,2.0,1.264872,Belgium,Belgium<br> 2.00%,Belgium<br> 1.26%
2004,3,BEL,2.0,1.124016,Belgium,Belgium<br> 2.00%,Belgium<br> 1.12%
2004,4,BEL,2.0,1.928133,Belgium,Belgium<br> 2.00%,Belgium<br> 1.93%
2004,5,BEL,2.0,2.59887,Belgium,Belgium<br> 2.00%,Belgium<br> 2.60%
2004,6,BEL,2.0,2.25338,Belgium,Belgium<br> 2.00%,Belgium<br> 2.25%
2004,7,BEL,2.0,2.411596,Belgium,Belgium<br> 2.00%,Belgium<br> 2.41%
2004,8,BEL,2.0,2.255452,Belgium,Belgium<br> 2.00%,Belgium<br> 2.26%
2004,9,BEL,2.0,2.037773,Belgium,Belgium<br> 2.00%,Belgium<br> 2.04%
2004,10,BEL,2.0,2.867115,Belgium,Belgium<br> 2.00%,Belgium<br> 2.87%
2004,11,BEL,2.0,2.550703,Belgium,Belgium<br> 2.00%,Belgium<br> 2.55%
2004,12,BEL,2.0,2.278386,Belgium,Belgium<br> 2.00%,Belgium<br> 2.28%
2005,1,BEL,2.0,2.259186,Belgium,Belgium<br> 2.00%,Belgium<br> 2.26%
2005,2,BEL,2.0,2.55998,Belgium,Belgium<br> 2.00%,Belgium<br> 2.56%
2005,3,BEL,2.0,3.075213,Belgium,Belgium<br> 2.00%,Belgium<br> 3.08%
2005,4,BEL,2.0,2.751505,Belgium,Belgium<br> 2.00%,Belgium<br> 2.75%
2005,5,BEL,2.0,2.520803,Belgium,Belgium<br> 2.00%,Belgium<br> 2.52%
2005,6,BEL,2.0,2.877081,Belgium,Belgium<br> 2.00%,Belgium<br> 2.88%
2005,7,BEL,2.0,3.135676,Belgium,Belgium<br> 2.00%,Belgium<br> 3.14%
2005,8,BEL,2.0,3.119669,Belgium,Belgium<br> 2.00%,Belgium<br> 3.12%
2005,9,BEL,2.0,3.153921,Belgium,Belgium<br> 2.00%,Belgium<br> 3.15%
2005,10,BEL,2.0,2.472128,Belgium,Belgium<br> 2.00%,Belgium<br> 2.47%
2005,11,BEL,2.0,2.560058,Belgium,Belgium<br> 2.00%,Belgium<br> 2.56%
2005,12,BEL,2.25,2.884967,Belgium,Belgium<br> 2.25%,Belgium<br> 2.88%
2006,1,BEL,2.25,2.621996,Belgium,Belgium<br> 2.25%,Belgium<br> 2.62%
2006,2,BEL,2.25,2.387556,Belgium,Belgium<br> 2.25%,Belgium<br> 2.39%
2006,3,BEL,2.5,1.701414,Belgium,Belgium<br> 2.50%,Belgium<br> 1.70%
2006,4,BEL,2.5,1.96055,Belgium,Belgium<br> 2.50%,Belgium<br> 1.96%
2006,5,BEL,2.5,2.184292,Belgium,Belgium<br> 2.50%,Belgium<br> 2.18%
2006,6,BEL,2.75,1.86838,Belgium,Belgium<br> 2.75%,Belgium<br> 1.87%
2006,7,BEL,2.75,1.608896,Belgium,Belgium<br> 2.75%,Belgium<br> 1.61%
2006,8,BEL,3.0,1.63082,Belgium,Belgium<br> 3.00%,Belgium<br> 1.63%
2006,9,BEL,3.0,1.227718,Belgium,Belgium<br> 3.00%,Belgium<br> 1.23%
2006,10,BEL,3.25,1.206244,Belgium,Belgium<br> 3.25%,Belgium<br> 1.21%
2006,11,BEL,3.25,1.490595,Belgium,Belgium<br> 3.25%,Belgium<br> 1.49%
2006,12,BEL,3.5,1.644581,Belgium,Belgium<br> 3.50%,Belgium<br> 1.64%
2007,1,BEL,3.5,1.66785,Belgium,Belgium<br> 3.50%,Belgium<br> 1.67%
2007,2,BEL,3.5,1.766576,Belgium,Belgium<br> 3.50%,Belgium<br> 1.77%
2007,3,BEL,3.75,1.814326,Belgium,Belgium<br> 3.75%,Belgium<br> 1.81%
2007,4,BEL,3.75,1.782155,Belgium,Belgium<br> 3.75%,Belgium<br> 1.78%
2007,5,BEL,3.75,1.284897,Belgium,Belgium<br> 3.75%,Belgium<br> 1.28%
2007,6,BEL,4.0,1.285047,Belgium,Belgium<br> 4.00%,Belgium<br> 1.29%
2007,7,BEL,4.0,1.37385,Belgium,Belgium<br> 4.00%,Belgium<br> 1.37%
2007,8,BEL,4.0,1.116279,Belgium,Belgium<br> 4.00%,Belgium<br> 1.12%
2007,9,BEL,4.0,1.504373,Belgium,Belgium<br> 4.00%,Belgium<br> 1.50%
2007,10,BEL,4.0,2.243515,Belgium,Belgium<br> 4.00%,Belgium<br> 2.24%
2007,11,BEL,4.0,2.949062,Belgium,Belgium<br> 4.00%,Belgium<br> 2.95%
2007,12,BEL,4.0,3.084623,Belgium,Belgium<br> 4.00%,Belgium<br> 3.08%
2008,1,BEL,4.0,3.455497,Belgium,Belgium<br> 4.00%,Belgium<br> 3.46%
2008,2,BEL,4.0,3.645411,Belgium,Belgium<br> 4.00%,Belgium<br> 3.65%
2008,3,BEL,4.0,4.385559,Belgium,Belgium<br> 4.00%,Belgium<br> 4.39%
2008,4,BEL,4.0,4.158507,Belgium,Belgium<br> 4.00%,Belgium<br> 4.16%
2008,5,BEL,4.0,5.212778,Belgium,Belgium<br> 4.00%,Belgium<br> 5.21%
2008,6,BEL,4.0,5.801615,Belgium,Belgium<br> 4.00%,Belgium<br> 5.80%
2008,7,BEL,4.25,5.903296,Belgium,Belgium<br> 4.25%,Belgium<br> 5.90%
2008,8,BEL,4.25,5.393284,Belgium,Belgium<br> 4.25%,Belgium<br> 5.39%
2008,9,BEL,4.25,5.46875,Belgium,Belgium<br> 4.25%,Belgium<br> 5.47%
2008,10,BEL,3.75,4.72,Belgium,Belgium<br> 3.75%,Belgium<br> 4.72%
2008,11,BEL,3.25,3.136322,Belgium,Belgium<br> 3.25%,Belgium<br> 3.14%
2008,12,BEL,2.5,2.630985,Belgium,Belgium<br> 2.50%,Belgium<br> 2.63%
2009,1,BEL,2.0,2.316689,Belgium,Belgium<br> 2.00%,Belgium<br> 2.32%
2009,2,BEL,2.0,1.931666,Belgium,Belgium<br> 2.00%,Belgium<br> 1.93%
2009,3,BEL,1.5,0.620774,Belgium,Belgium<br> 1.50%,Belgium<br> 0.62%
2009,4,BEL,1.25,0.597213,Belgium,Belgium<br> 1.25%,Belgium<br> 0.60%
2009,5,BEL,1.0,-0.372684,Belgium,Belgium<br> 1.00%,Belgium<br>-0.37%
2009,6,BEL,1.0,-1.101057,Belgium,Belgium<br> 1.00%,Belgium<br>-1.10%
2009,7,BEL,1.0,-1.680946,Belgium,Belgium<br> 1.00%,Belgium<br>-1.68%
2009,8,BEL,1.0,-0.774686,Belgium,Belgium<br> 1.00%,Belgium<br>-0.77%
2009,9,BEL,1.0,-1.198257,Belgium,Belgium<br> 1.00%,Belgium<br>-1.20%
2009,10,BEL,1.0,-0.971298,Belgium,Belgium<br> 1.00%,Belgium<br>-0.97%
2009,11,BEL,1.0,-0.12076,Belgium,Belgium<br> 1.00%,Belgium<br>-0.12%
2009,12,BEL,1.0,0.264055,Belgium,Belgium<br> 1.00%,Belgium<br> 0.26%
2010,1,BEL,1.0,0.61552,Belgium,Belgium<br> 1.00%,Belgium<br> 0.62%
2010,2,BEL,1.0,0.701063,Belgium,Belgium<br> 1.00%,Belgium<br> 0.70%
2010,3,BEL,1.0,1.652528,Belgium,Belgium<br> 1.00%,Belgium<br> 1.65%
2010,4,BEL,1.0,1.791996,Belgium,Belgium<br> 1.00%,Belgium<br> 1.79%
2010,5,BEL,1.0,2.277478,Belgium,Belgium<br> 1.00%,Belgium<br> 2.28%
2010,6,BEL,1.0,2.458113,Belgium,Belgium<br> 1.00%,Belgium<br> 2.46%
2010,7,BEL,1.0,2.570042,Belgium,Belgium<br> 1.00%,Belgium<br> 2.57%
2010,8,BEL,1.0,2.320211,Belgium,Belgium<br> 1.00%,Belgium<br> 2.32%
2010,9,BEL,1.0,2.910695,Belgium,Belgium<br> 1.00%,Belgium<br> 2.91%
2010,10,BEL,1.0,3.008596,Belgium,Belgium<br> 1.00%,Belgium<br> 3.01%
2010,11,BEL,1.0,2.868762,Belgium,Belgium<br> 1.00%,Belgium<br> 2.87%
2010,12,BEL,1.0,3.105454,Belgium,Belgium<br> 1.00%,Belgium<br> 3.11%
2011,1,BEL,1.0,3.222635,Belgium,Belgium<br> 1.00%,Belgium<br> 3.22%
2011,2,BEL,1.0,3.383009,Belgium,Belgium<br> 1.00%,Belgium<br> 3.38%
2011,3,BEL,1.0,3.522272,Belgium,Belgium<br> 1.00%,Belgium<br> 3.52%
2011,4,BEL,1.25,3.412896,Belgium,Belgium<br> 1.25%,Belgium<br> 3.41%
2011,5,BEL,1.25,3.345525,Belgium,Belgium<br> 1.25%,Belgium<br> 3.35%
2011,6,BEL,1.25,3.679398,Belgium,Belgium<br> 1.25%,Belgium<br> 3.68%
2011,7,BEL,1.5,3.753092,Belgium,Belgium<br> 1.50%,Belgium<br> 3.75%
2011,8,BEL,1.5,3.600215,Belgium,Belgium<br> 1.50%,Belgium<br> 3.60%
2011,9,BEL,1.5,3.556889,Belgium,Belgium<br> 1.50%,Belgium<br> 3.56%
2011,10,BEL,1.5,3.573339,Belgium,Belgium<br> 1.50%,Belgium<br> 3.57%
2011,11,BEL,1.25,3.846565,Belgium,Belgium<br> 1.25%,Belgium<br> 3.85%
2011,12,BEL,1.0,3.480204,Belgium,Belgium<br> 1.00%,Belgium<br> 3.48%
2012,1,BEL,1.0,3.65118,Belgium,Belgium<br> 1.00%,Belgium<br> 3.65%
2012,2,BEL,1.0,3.661616,Belgium,Belgium<br> 1.00%,Belgium<br> 3.66%
2012,3,BEL,1.0,3.360553,Belgium,Belgium<br> 1.00%,Belgium<br> 3.36%
2012,4,BEL,1.0,3.185379,Belgium,Belgium<br> 1.00%,Belgium<br> 3.19%
2012,5,BEL,1.0,2.810451,Belgium,Belgium<br> 1.00%,Belgium<br> 2.81%
2012,6,BEL,1.0,2.251738,Belgium,Belgium<br> 1.00%,Belgium<br> 2.25%
2012,7,BEL,0.75,2.321725,Belgium,Belgium<br> 0.75%,Belgium<br> 2.32%
2012,8,BEL,0.75,2.852697,Belgium,Belgium<br> 0.75%,Belgium<br> 2.85%
2012,9,BEL,0.75,2.751914,Belgium,Belgium<br> 0.75%,Belgium<br> 2.75%
2012,10,BEL,0.75,2.778639,Belgium,Belgium<br> 0.75%,Belgium<br> 2.78%
2012,11,BEL,0.75,2.263607,Belgium,Belgium<br> 0.75%,Belgium<br> 2.26%
2012,12,BEL,0.75,2.231821,Belgium,Belgium<br> 0.75%,Belgium<br> 2.23%
2013,1,BEL,0.75,1.460078,Belgium,Belgium<br> 0.75%,Belgium<br> 1.46%
2013,2,BEL,0.75,1.187576,Belgium,Belgium<br> 0.75%,Belgium<br> 1.19%
2013,3,BEL,0.75,1.11415,Belgium,Belgium<br> 0.75%,Belgium<br> 1.11%
2013,4,BEL,0.75,1.002024,Belgium,Belgium<br> 0.75%,Belgium<br> 1.00%
2013,5,BEL,0.5,1.18457,Belgium,Belgium<br> 0.50%,Belgium<br> 1.18%
2013,6,BEL,0.5,1.593262,Belgium,Belgium<br> 0.50%,Belgium<br> 1.59%
2013,7,BEL,0.5,1.509319,Belgium,Belgium<br> 0.50%,Belgium<br> 1.51%
2013,8,BEL,0.5,1.008573,Belgium,Belgium<br> 0.50%,Belgium<br> 1.01%
2013,9,BEL,0.5,0.896093,Belgium,Belgium<br> 0.50%,Belgium<br> 0.90%
2013,10,BEL,0.5,0.633166,Belgium,Belgium<br> 0.50%,Belgium<br> 0.63%
2013,11,BEL,0.25,0.814971,Belgium,Belgium<br> 0.25%,Belgium<br> 0.81%
2013,12,BEL,0.25,0.965795,Belgium,Belgium<br> 0.25%,Belgium<br> 0.97%
2014,1,BEL,0.25,1.137164,Belgium,Belgium<br> 0.25%,Belgium<br> 1.14%
2014,2,BEL,0.25,0.973016,Belgium,Belgium<br> 0.25%,Belgium<br> 0.97%
2014,3,BEL,0.25,0.891516,Belgium,Belgium<br> 0.25%,Belgium<br> 0.89%
2014,4,BEL,0.25,0.621305,Belgium,Belgium<br> 0.25%,Belgium<br> 0.62%
2014,5,BEL,0.25,0.360216,Belgium,Belgium<br> 0.25%,Belgium<br> 0.36%
2014,6,BEL,0.15,0.269703,Belgium,Belgium<br> 0.15%,Belgium<br> 0.27%
2014,7,BEL,0.15,0.339287,Belgium,Belgium<br> 0.15%,Belgium<br> 0.34%
2014,8,BEL,0.15,0.01997,Belgium,Belgium<br> 0.15%,Belgium<br> 0.02%
2014,9,BEL,0.05,-0.119749,Belgium,Belgium<br> 0.05%,Belgium<br>-0.12%
2014,10,BEL,0.05,0.089883,Belgium,Belgium<br> 0.05%,Belgium<br> 0.09%
2014,11,BEL,0.05,-0.10978,Belgium,Belgium<br> 0.05%,Belgium<br>-0.11%
2014,12,BEL,0.05,-0.378637,Belgium,Belgium<br> 0.05%,Belgium<br>-0.38%
2015,1,BEL,0.05,-0.646766,Belgium,Belgium<br> 0.05%,Belgium<br>-0.65%
2015,2,BEL,0.05,-0.397377,Belgium,Belgium<br> 0.05%,Belgium<br>-0.40%
2015,3,BEL,0.05,-0.397141,Belgium,Belgium<br> 0.05%,Belgium<br>-0.40%
2015,4,BEL,0.05,0.288816,Belgium,Belgium<br> 0.05%,Belgium<br> 0.29%
2015,5,BEL,0.05,0.558325,Belgium,Belgium<br> 0.05%,Belgium<br> 0.56%
2015,6,BEL,0.05,0.627615,Belgium,Belgium<br> 0.05%,Belgium<br> 0.63%
2015,7,BEL,0.05,0.457484,Belgium,Belgium<br> 0.05%,Belgium<br> 0.46%
2015,8,BEL,0.05,0.908456,Belgium,Belgium<br> 0.05%,Belgium<br> 0.91%
2015,9,BEL,0.05,1.059047,Belgium,Belgium<br> 0.05%,Belgium<br> 1.06%
2015,10,BEL,0.05,1.27719,Belgium,Belgium<br> 0.05%,Belgium<br> 1.28%
2015,11,BEL,0.05,1.518633,Belgium,Belgium<br> 0.05%,Belgium<br> 1.52%
2015,12,BEL,0.05,1.5003,Belgium,Belgium<br> 0.05%,Belgium<br> 1.50%
2016,1,BEL,0.05,1.742614,Belgium,Belgium<br> 0.05%,Belgium<br> 1.74%
2016,2,BEL,0.05,1.386395,Belgium,Belgium<br> 0.05%,Belgium<br> 1.39%
2016,3,BEL,0.0,2.242823,Belgium,Belgium<br> 0.00%,Belgium<br> 2.24%
2016,4,BEL,0.0,2.03575,Belgium,Belgium<br> 0.00%,Belgium<br> 2.04%
2016,5,BEL,0.0,2.201071,Belgium,Belgium<br> 0.00%,Belgium<br> 2.20%
2016,6,BEL,0.0,2.158202,Belgium,Belgium<br> 0.00%,Belgium<br> 2.16%
2016,7,BEL,0.0,2.277002,Belgium,Belgium<br> 0.00%,Belgium<br> 2.28%
2016,8,BEL,0.0,2.156708,Belgium,Belgium<br> 0.00%,Belgium<br> 2.16%
2016,9,BEL,0.0,1.868512,Belgium,Belgium<br> 0.00%,Belgium<br> 1.87%
2016,10,BEL,0.0,1.812808,Belgium,Belgium<br> 0.00%,Belgium<br> 1.81%
2016,11,BEL,0.0,1.771479,Belgium,Belgium<br> 0.00%,Belgium<br> 1.77%
2016,12,BEL,0.0,2.029957,Belgium,Belgium<br> 0.00%,Belgium<br> 2.03%
2017,1,BEL,0.0,2.647898,Belgium,Belgium<br> 0.00%,Belgium<br> 2.65%
2017,2,BEL,0.0,2.970979,Belgium,Belgium<br> 0.00%,Belgium<br> 2.97%
2017,3,BEL,0.0,2.281369,Belgium,Belgium<br> 0.00%,Belgium<br> 2.28%
2017,4,BEL,0.0,2.277372,Belgium,Belgium<br> 0.00%,Belgium<br> 2.28%
2017,5,BEL,0.0,1.862631,Belgium,Belgium<br> 0.00%,Belgium<br> 1.86%
2017,6,BEL,0.0,1.598992,Belgium,Belgium<br> 0.00%,Belgium<br> 1.60%
2017,7,BEL,0.0,1.781047,Belgium,Belgium<br> 0.00%,Belgium<br> 1.78%
2017,8,BEL,0.0,1.898121,Belgium,Belgium<br> 0.00%,Belgium<br> 1.90%
2017,9,BEL,0.0,2.008929,Belgium,Belgium<br> 0.00%,Belgium<br> 2.01%
2017,10,BEL,0.0,2.003097,Belgium,Belgium<br> 0.00%,Belgium<br> 2.00%
2017,11,BEL,0.0,2.069432,Belgium,Belgium<br> 0.00%,Belgium<br> 2.07%
2017,12,BEL,0.0,2.134441,Belgium,Belgium<br> 0.00%,Belgium<br> 2.13%
2018,1,BEL,0.0,1.706943,Belgium,Belgium<br> 0.00%,Belgium<br> 1.71%
2018,2,BEL,0.0,1.480845,Belgium,Belgium<br> 0.00%,Belgium<br> 1.48%
2018,3,BEL,0.0,1.391669,Belgium,Belgium<br> 0.00%,Belgium<br> 1.39%
2018,4,BEL,0.0,1.522505,Belgium,Belgium<br> 0.00%,Belgium<br> 1.52%
2018,5,BEL,0.0,1.819048,Belgium,Belgium<br> 0.00%,Belgium<br> 1.82%
2018,6,BEL,0.0,2.079359,Belgium,Belgium<br> 0.00%,Belgium<br> 2.08%
2018,7,BEL,0.0,2.168331,Belgium,Belgium<br> 0.00%,Belgium<br> 2.17%
2018,8,BEL,0.0,2.24292,Belgium,Belgium<br> 0.00%,Belgium<br> 2.24%
2018,9,BEL,0.0,2.349919,Belgium,Belgium<br> 0.00%,Belgium<br> 2.35%
2018,10,BEL,0.0,2.751162,Belgium,Belgium<br> 0.00%,Belgium<br> 2.75%
2018,11,BEL,0.0,2.775936,Belgium,Belgium<br> 0.00%,Belgium<br> 2.78%
2018,12,BEL,0.0,2.335697,Belgium,Belgium<br> 0.00%,Belgium<br> 2.34%
2019,1,BEL,0.0,1.98944,Belgium,Belgium<br> 0.00%,Belgium<br> 1.99%
2019,2,BEL,0.0,2.165317,Belgium,Belgium<br> 0.00%,Belgium<br> 2.17%
2019,3,BEL,0.0,2.331484,Belgium,Belgium<br> 0.00%,Belgium<br> 2.33%
2019,4,BEL,0.0,2.080795,Belgium,Belgium<br> 0.00%,Belgium<br> 2.08%
2019,5,BEL,0.0,1.88944,Belgium,Belgium<br> 0.00%,Belgium<br> 1.89%
2019,6,BEL,0.0,1.728649,Belgium,Belgium<br> 0.00%,Belgium<br> 1.73%
2019,7,BEL,0.0,1.424183,Belgium,Belgium<br> 0.00%,Belgium<br> 1.42%
2019,8,BEL,0.0,1.264175,Belgium,Belgium<br> 0.00%,Belgium<br> 1.26%
2019,9,BEL,0.0,0.799405,Belgium,Belgium<br> 0.00%,Belgium<br> 0.80%
2019,10,BEL,0.0,0.480103,Belgium,Belgium<br> 0.00%,Belgium<br> 0.48%
2019,11,BEL,0.0,0.387168,Belgium,Belgium<br> 0.00%,Belgium<br> 0.39%
2019,12,BEL,0.0,0.757716,Belgium,Belgium<br> 0.00%,Belgium<br> 0.76%
2020,1,BEL,0.0,1.405196,Belgium,Belgium<br> 0.00%,Belgium<br> 1.41%
2020,2,BEL,0.0,1.096572,Belgium,Belgium<br> 0.00%,Belgium<br> 1.10%
2020,3,BEL,0.0,0.624713,Belgium,Belgium<br> 0.00%,Belgium<br> 0.62%
2020,4,BEL,0.0,0.569277,Belgium,Belgium<br> 0.00%,Belgium<br> 0.57%
2020,5,BEL,0.0,0.477371,Belgium,Belgium<br> 0.00%,Belgium<br> 0.48%
2020,6,BEL,0.0,0.597042,Belgium,Belgium<br> 0.00%,Belgium<br> 0.60%
2020,7,BEL,0.0,0.734214,Belgium,Belgium<br> 0.00%,Belgium<br> 0.73%
2020,8,BEL,0.0,0.816963,Belgium,Belgium<br> 0.00%,Belgium<br> 0.82%
2020,9,BEL,0.0,0.903726,Belgium,Belgium<br> 0.00%,Belgium<br> 0.90%
2020,10,BEL,0.0,0.74428,Belgium,Belgium<br> 0.00%,Belgium<br> 0.74%
2020,11,BEL,0.0,0.514233,Belgium,Belgium<br> 0.00%,Belgium<br> 0.51%
2020,12,BEL,0.0,0.412693,Belgium,Belgium<br> 0.00%,Belgium<br> 0.41%
2021,1,BEL,0.0,0.255265,Belgium,Belgium<br> 0.00%,Belgium<br> 0.26%
2021,2,BEL,0.0,0.455747,Belgium,Belgium<br> 0.00%,Belgium<br> 0.46%
2021,3,BEL,0.0,0.894732,Belgium,Belgium<br> 0.00%,Belgium<br> 0.89%
2021,4,BEL,0.0,1.232539,Belgium,Belgium<br> 0.00%,Belgium<br> 1.23%
2021,5,BEL,0.0,1.461855,Belgium,Belgium<br> 0.00%,Belgium<br> 1.46%
2021,6,BEL,0.0,1.625274,Belgium,Belgium<br> 0.00%,Belgium<br> 1.63%
2021,7,BEL,0.0,2.268586,Belgium,Belgium<br> 0.00%,Belgium<br> 2.27%
2021,8,BEL,0.0,2.731494,Belgium,Belgium<br> 0.00%,Belgium<br> 2.73%
2021,9,BEL,0.0,2.860537,Belgium,Belgium<br> 0.00%,Belgium<br> 2.86%
2021,10,BEL,0.0,4.159066,Belgium,Belgium<br> 0.00%,Belgium<br> 4.16%
2021,11,BEL,0.0,5.636762,Belgium,Belgium<br> 0.00%,Belgium<br> 5.64%
2021,12,BEL,0.0,5.708284,Belgium,Belgium<br> 0.00%,Belgium<br> 5.71%
2022,1,BEL,0.0,7.59298,Belgium,Belgium<br> 0.00%,Belgium<br> 7.59%
2022,2,BEL,0.0,8.039198,Belgium,Belgium<br> 0.00%,Belgium<br> 8.04%
2022,3,BEL,0.0,8.306941,Belgium,Belgium<br> 0.00%,Belgium<br> 8.31%
2008,1,CYP,4.0,4.338541,Cyprus,Cyprus<br> 4.00%,Cyprus<br> 4.34%
2008,2,CYP,4.0,4.92633,Cyprus,Cyprus<br> 4.00%,Cyprus<br> 4.93%
2008,3,CYP,4.0,4.7,Cyprus,Cyprus<br> 4.00%,Cyprus<br> 4.70%
2008,4,CYP,4.0,4.626882,Cyprus,Cyprus<br> 4.00%,Cyprus<br> 4.63%
2008,5,CYP,4.0,4.942051,Cyprus,Cyprus<br> 4.00%,Cyprus<br> 4.94%
2008,6,CYP,4.0,5.467894,Cyprus,Cyprus<br> 4.00%,Cyprus<br> 5.47%
2008,7,CYP,4.25,5.630382,Cyprus,Cyprus<br> 4.25%,Cyprus<br> 5.63%
2008,8,CYP,4.25,5.400659,Cyprus,Cyprus<br> 4.25%,Cyprus<br> 5.40%
2008,9,CYP,4.25,5.331022,Cyprus,Cyprus<br> 4.25%,Cyprus<br> 5.33%
2008,10,CYP,3.75,5.238862,Cyprus,Cyprus<br> 3.75%,Cyprus<br> 5.24%
2008,11,CYP,3.25,3.442396,Cyprus,Cyprus<br> 3.25%,Cyprus<br> 3.44%
2008,12,CYP,2.5,2.103474,Cyprus,Cyprus<br> 2.50%,Cyprus<br> 2.10%
2009,1,CYP,2.0,1.109555,Cyprus,Cyprus<br> 2.00%,Cyprus<br> 1.11%
2009,2,CYP,2.0,0.664594,Cyprus,Cyprus<br> 2.00%,Cyprus<br> 0.66%
2009,3,CYP,1.5,1.082458,Cyprus,Cyprus<br> 1.50%,Cyprus<br> 1.08%
2009,4,CYP,1.25,0.703782,Cyprus,Cyprus<br> 1.25%,Cyprus<br> 0.70%
2009,5,CYP,1.0,0.635549,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 0.64%
2009,6,CYP,1.0,0.218182,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 0.22%
2009,7,CYP,1.0,-0.804766,Cyprus,Cyprus<br> 1.00%,Cyprus<br>-0.80%
2009,8,CYP,1.0,-0.989377,Cyprus,Cyprus<br> 1.00%,Cyprus<br>-0.99%
2009,9,CYP,1.0,-1.224154,Cyprus,Cyprus<br> 1.00%,Cyprus<br>-1.22%
2009,10,CYP,1.0,-0.795675,Cyprus,Cyprus<br> 1.00%,Cyprus<br>-0.80%
2009,11,CYP,1.0,1.359984,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 1.36%
2009,12,CYP,1.0,2.049735,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.05%
2010,1,CYP,1.0,2.42915,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.43%
2010,2,CYP,1.0,2.875093,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.88%
2010,3,CYP,1.0,2.404199,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.40%
2010,4,CYP,1.0,2.440805,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.44%
2010,5,CYP,1.0,1.604721,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 1.60%
2010,6,CYP,1.0,1.938627,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 1.94%
2010,7,CYP,1.0,2.570857,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.57%
2010,8,CYP,1.0,3.239718,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 3.24%
2010,9,CYP,1.0,3.540929,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 3.54%
2010,10,CYP,1.0,3.043702,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 3.04%
2010,11,CYP,1.0,1.484041,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 1.48%
2010,12,CYP,1.0,1.641517,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 1.64%
2011,1,CYP,1.0,2.839609,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.84%
2011,2,CYP,1.0,2.77404,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.77%
2011,3,CYP,1.0,2.798852,Cyprus,Cyprus<br> 1.00%,Cyprus<br> 2.80%
2011,4,CYP,1.25,3.288871,Cyprus,Cyprus<br> 1.25%,Cyprus<br> 3.29%
2011,5,CYP,1.25,3.87202,Cyprus,Cyprus<br> 1.25%,Cyprus<br> 3.87%
2011,6,CYP,1.25,4.189973,Cyprus,Cyprus<br> 1.25%,Cyprus<br> 4.19%
2011,7,CYP,1.5,3.687725,Cyprus,Cyprus<br> 1.50%,Cyprus<br> 3.69%
2011,8,CYP,1.5,2.89353,Cyprus,Cyprus<br> 1.50%,Cyprus<br> 2.89%
2011,9,CYP,1.5,2.383826,Cyprus,Cyprus<br> 1.50%,Cyprus<br> 2.38%
